"ID","TIME","AMT","DV","MDV","CMT","ADDL","II","SPECIES","SEX","MULTIPLE","DOSE","ROUTE","FORMULATION","TAD","BLQ","LIV","CMT2"
6,2,.,0.7838,0,3,.,.,2,1,1,5,1,1,2,0,0,3
6,4,.,0.9361,0,3,.,.,2,1,1,5,1,1,4,0,0,3
6,8,.,0.4998,0,3,.,.,2,1,1,5,1,1,8,0,0,3
7,0,10000,.,1,1,0,.,2,1,1,10,1,1,0,0,0,1
7,0,.,0.2565,0,3,.,.,2,1,1,10,1,1,0,0,0,3
7,0.25,.,7.8091,0,3,.,.,2,1,1,10,1,1,0.25,0,0,3
7,0.5,.,7.1369,0,3,.,.,2,1,1,10,1,1,0.5,0,0,3
7,0.75,.,5.7419,0,3,.,.,2,1,1,10,1,1,0.75,0,0,3
7,1,.,3.3131,0,3,.,.,2,1,1,10,1,1,1,0,0,3
7,2,.,1.1519,0,3,.,.,2,1,1,10,1,1,2,0,0,3
7,4,.,1.4944,0,3,.,.,2,1,1,10,1,1,4,0,0,3
7,8,.,0.9367,0,3,.,.,2,1,1,10,1,1,8,0,0,3
8,0,10000,.,1,1,0,.,2,1,1,10,1,1,0,0,0,1
8,0,.,0.2953,0,3,.,.,2,1,1,10,1,1,0,0,0,3
8,0.25,.,8.926,0,3,.,.,2,1,1,10,1,1,0.25,0,0,3
8,0.5,.,5.0826,0,3,.,.,2,1,1,10,1,1,0.5,0,0,3
8,0.75,.,4.2234,0,3,.,.,2,1,1,10,1,1,0.75,0,0,3
8,1,.,2.6891,0,3,.,.,2,1,1,10,1,1,1,0,0,3
8,2,.,0.8528,0,3,.,.,2,1,1,10,1,1,2,0,0,3
8,4,.,1.5871,0,3,.,.,2,1,1,10,1,1,4,0,0,3
8,8,.,1.3353,0,3,.,.,2,1,1,10,1,1,8,0,0,3
9,0,10000,.,1,1,0,.,2,1,1,10,1,1,0,0,0,1
9,0,.,0.6411,0,3,.,.,2,1,1,10,1,1,0,0,0,3
9,0.25,.,4.601,0,3,.,.,2,1,1,10,1,1,0.25,0,0,3
9,0.5,.,4.1105,0,3,.,.,2,1,1,10,1,1,0.5,0,0,3
9,0.75,.,4.0384,0,3,.,.,2,1,1,10,1,1,0.75,0,0,3
9,1,.,4.8499,0,3,.,.,2,1,1,10,1,1,1,0,0,3
9,2,.,2.7472,0,3,.,.,2,1,1,10,1,1,2,0,0,3
9,4,.,2.1499,0,3,.,.,2,1,1,10,1,1,4,0,0,3
9,8,.,1.6128,0,3,.,.,2,1,1,10,1,1,8,0,0,3
10,0,25000,.,1,1,0,.,2,1,1,25,1,1,0,0,0,1
10,0,.,0.5428,0,3,.,.,2,1,1,25,1,1,0,0,0,3
10,0.25,.,8.2588,0,3,.,.,2,1,1,25,1,1,0.25,0,0,3
10,0.5,.,8.7963,0,3,.,.,2,1,1,25,1,1,0.5,0,0,3
10,0.75,.,8.6617,0,3,.,.,2,1,1,25,1,1,0.75,0,0,3
10,1,.,5.0644,0,3,.,.,2,1,1,25,1,1,1,0,0,3
10,2,.,2.4789,0,3,.,.,2,1,1,25,1,1,2,0,0,3
10,4,.,3.6572,0,3,.,.,2,1,1,25,1,1,4,0,0,3
10,8,.,3.1282,0,3,.,.,2,1,1,25,1,1,8,0,0,3
11,0,25000,.,1,1,0,.,2,1,1,25,1,1,0,0,0,1
11,0,.,0.502,0,3,.,.,2,1,1,25,1,1,0,0,0,3
11,0.25,.,9.2289,0,3,.,.,2,1,1,25,1,1,0.25,0,0,3
11,0.5,.,9.6901,0,3,.,.,2,1,1,25,1,1,0.5,0,0,3
11,0.75,.,5.2486,0,3,.,.,2,1,1,25,1,1,0.75,0,0,3
11,1,.,3.5084,0,3,.,.,2,1,1,25,1,1,1,0,0,3
11,2,.,1.8254,0,3,.,.,2,1,1,25,1,1,2,0,0,3
11,4,.,2.1519,0,3,.,.,2,1,1,25,1,1,4,0,0,3
11,8,.,1.397,0,3,.,.,2,1,1,25,1,1,8,0,0,3
12,0,25000,.,1,1,0,.,2,1,1,25,1,1,0,0,0,1
12,0,.,0.4362,0,3,.,.,2,1,1,25,1,1,0,0,0,3
12,0.25,.,7.5951,0,3,.,.,2,1,1,25,1,1,0.25,0,0,3
12,0.5,.,7.3475,0,3,.,.,2,1,1,25,1,1,0.5,0,0,3
12,0.75,.,6.39,0,3,.,.,2,1,1,25,1,1,0.75,0,0,3
12,1,.,3.4005,0,3,.,.,2,1,1,25,1,1,1,0,0,3
12,2,.,1.6606,0,3,.,.,2,1,1,25,1,1,2,0,0,3
12,4,.,2.7451,0,3,.,.,2,1,1,25,1,1,4,0,0,3
12,8,.,1.755,0,3,.,.,2,1,1,25,1,1,8,0,0,3
13,0,10000,.,1,3,0,.,2,1,1,10,2,1,0,0,1,3
13,0,.,0,0,2,.,.,2,1,1,10,2,1,0,0,1,2
13,1,.,278.74,0,2,.,.,2,1,1,10,2,1,1,0,1,2
14,0,10000,.,1,3,0,.,2,1,1,10,2,1,0,0,1,3
14,0,.,0,0,2,.,.,2,1,1,10,2,1,0,0,1,2
14,1,.,396.45,0,2,.,.,2,1,1,10,2,1,1,0,1,2
15,0,10000,.,1,3,0,.,2,1,1,10,2,1,0,0,1,3
15,0,.,0,0,2,.,.,2,1,1,10,2,1,0,0,1,2
15,1,.,852.29,0,2,.,.,2,1,1,10,2,1,1,0,1,2
16,0,5000,.,1,1,0,.,2,1,1,5,1,1,0,0,1,1
16,0,.,0,0,2,.,.,2,1,1,5,1,1,0,0,1,2
16,1,.,184.38,0,2,.,.,2,1,1,5,1,1,1,0,1,2
17,0,5000,.,1,1,0,.,2,1,1,5,1,1,0,0,1,1
17,0,.,0,0,2,.,.,2,1,1,5,1,1,0,0,1,2
17,1,.,189.74,0,2,.,.,2,1,1,5,1,1,1,0,1,2
18,0,5000,.,1,1,0,.,2,1,1,5,1,1,0,0,1,1
18,0,.,0,0,2,.,.,2,1,1,5,1,1,0,0,1,2
18,1,.,156.08,0,2,.,.,2,1,1,5,1,1,1,0,1,2
19,0,10000,.,1,1,0,.,2,1,1,10,1,1,0,0,1,1
19,0,.,0,0,2,.,.,2,1,1,10,1,1,0,0,1,2
19,1,.,275.51,0,2,.,.,2,1,1,10,1,1,1,0,1,2
20,0,10000,.,1,1,0,.,2,1,1,10,1,1,0,0,1,1
20,0,.,0,0,2,.,.,2,1,1,10,1,1,0,0,1,2
20,1,.,296,0,2,.,.,2,1,1,10,1,1,1,0,1,2
21,0,10000,.,1,1,0,.,2,1,1,10,1,1,0,0,1,1
21,0,.,0,0,2,.,.,2,1,1,10,1,1,0,0,1,2
21,1,.,586.18,0,2,.,.,2,1,1,10,1,1,1,0,1,2
22,0,25000,.,1,1,0,.,2,1,1,25,1,1,0,0,1,1
22,0,.,0,0,2,.,.,2,1,1,25,1,1,0,0,1,2
22,1,.,1779.56,0,2,.,.,2,1,1,25,1,1,1,0,1,2
23,0,25000,.,1,1,0,.,2,1,1,25,1,1,0,0,1,1
23,0,.,0,0,2,.,.,2,1,1,25,1,1,0,0,1,2
23,1,.,1811.23,0,2,.,.,2,1,1,25,1,1,1,0,1,2
24,0,25000,.,1,1,0,.,2,1,1,25,1,1,0,0,1,1
24,0,.,0,0,2,.,.,2,1,1,25,1,1,0,0,1,2
24,1,.,1656.83,0,2,.,.,2,1,1,25,1,1,1,0,1,2
