"ID","TIME","AMT","DV","MDV","CMT","ADDL","II","SPECIES","SEX","MULTIPLE","DOSE","ROUTE","FORMULATION","TAD","BLQ","LIV"
4,0.033,.,21.44455969,0,2,.,.,1,1,1,10,1,1,0.033,0,0
4,0.083,.,25.68293285,0,2,.,.,1,1,1,10,1,1,0.083,0,0
4,0.25,.,44.57641538,0,2,.,.,1,1,1,10,1,1,0.25,0,0
4,0.5,.,21.49126301,0,2,.,.,1,1,1,10,1,1,0.5,0,0
4,0.75,.,76.97079472,0,2,.,.,1,1,1,10,1,1,0.75,0,0
4,1,.,7.457189855,0,2,.,.,1,1,1,10,1,1,1,0,0
4,2,.,3.196024302,0,2,.,.,1,1,1,10,1,1,2,0,0
4,3,.,16.5496321,0,2,.,.,1,1,1,10,1,1,3,0,0
4,4,.,3.849469684,0,2,.,.,1,1,1,10,1,1,4,0,0
4,6,.,.,1,2,.,.,1,1,1,10,1,1,6,1,0
4,8,.,.,1,2,.,.,1,1,1,10,1,1,8,1,0
5,0,10000,.,1,1,0,.,1,1,1,10,1,1,0,0,0
5,0,.,0,0,2,.,.,1,1,1,10,1,1,0,0,0
5,0.033,.,16.60124776,0,2,.,.,1,1,1,10,1,1,0.033,0,0
5,0.083,.,9.523165436,0,2,.,.,1,1,1,10,1,1,0.083,0,0
5,0.25,.,30.57083503,0,2,.,.,1,1,1,10,1,1,0.25,0,0
5,0.5,.,47.15769042,0,2,.,.,1,1,1,10,1,1,0.5,0,0
5,0.75,.,19.55866299,0,2,.,.,1,1,1,10,1,1,0.75,0,0
5,1,.,59.38366028,0,2,.,.,1,1,1,10,1,1,1,0,0
5,2,.,1.146010534,0,2,.,.,1,1,1,10,1,1,2,0,0
5,3,.,2.558895978,0,2,.,.,1,1,1,10,1,1,3,0,0
5,4,.,7.777974355,0,2,.,.,1,1,1,10,1,1,4,0,0
5,6,.,0.161824214,0,2,.,.,1,1,1,10,1,1,6,0,0
5,8,.,0.551410182,0,2,.,.,1,1,1,10,1,1,8,0,0
6,0,10000,.,1,1,0,.,1,1,1,10,1,1,0,0,0
6,0,.,0,0,2,.,.,1,1,1,10,1,1,0,0,0
6,0.033,.,22.37320487,0,2,.,.,1,1,1,10,1,1,0.033,0,0
6,0.083,.,46.71255425,0,2,.,.,1,1,1,10,1,1,0.083,0,0
6,0.25,.,5.011358844,0,2,.,.,1,1,1,10,1,1,0.25,0,0
6,0.5,.,46.16310201,0,2,.,.,1,1,1,10,1,1,0.5,0,0
6,0.75,.,15.3627071,0,2,.,.,1,1,1,10,1,1,0.75,0,0
6,1,.,22.33753378,0,2,.,.,1,1,1,10,1,1,1,0,0
6,2,.,24.3233803,0,2,.,.,1,1,1,10,1,1,2,0,0
6,3,.,1.840494995,0,2,.,.,1,1,1,10,1,1,3,0,0
6,4,.,2.7956233,0,2,.,.,1,1,1,10,1,1,4,0,0
6,6,.,2.700416036,0,2,.,.,1,1,1,10,1,1,6,0,0
6,8,.,2.444501342,0,2,.,.,1,1,1,10,1,1,8,0,0
7,0,125000,.,1,1,0,.,1,1,1,125,1,1,0,0,0
7,0,.,0,0,2,.,.,1,1,1,125,1,1,0,0,0
7,0.5,.,5.3516,0,2,.,.,1,1,1,125,1,1,0.5,0,0
7,1,.,16.1798,0,2,.,.,1,1,1,125,1,1,1,0,0
7,2,.,4.4428,0,2,.,.,1,1,1,125,1,1,2,0,0
7,4,.,19.1279,0,2,.,.,1,1,1,125,1,1,4,0,0
7,8,.,5.687,0,2,.,.,1,1,1,125,1,1,8,0,0
7,24,.,0.6,0,2,.,.,1,1,1,125,1,1,24,0,0
8,0,125000,.,1,1,0,.,1,1,1,125,1,1,0,0,0
8,0,.,0,0,2,.,.,1,1,1,125,1,1,0,0,0
8,0.5,.,31.7079,0,2,.,.,1,1,1,125,1,1,0.5,0,0
8,1,.,29.2393,0,2,.,.,1,1,1,125,1,1,1,0,0
8,2,.,9.1451,0,2,.,.,1,1,1,125,1,1,2,0,0
8,4,.,7.1961,0,2,.,.,1,1,1,125,1,1,4,0,0
8,8,.,3.9411,0,2,.,.,1,1,1,125,1,1,8,0,0
8,24,.,0.6,0,2,.,.,1,1,1,125,1,1,24,0,0
9,0,125000,.,1,1,0,.,1,1,1,125,1,1,0,0,0
9,0,.,0,0,2,.,.,1,1,1,125,1,1,0,0,0
9,0.5,.,25.8754,0,2,.,.,1,1,1,125,1,1,0.5,0,0
9,1,.,12.3603,0,2,.,.,1,1,1,125,1,1,1,0,0
9,2,.,25.6672,0,2,.,.,1,1,1,125,1,1,2,0,0
9,4,.,14.4427,0,2,.,.,1,1,1,125,1,1,4,0,0
9,8,.,6.7259,0,2,.,.,1,1,1,125,1,1,8,0,0
9,24,.,1.4572,0,2,.,.,1,1,1,125,1,1,24,0,0
10,0,250000,.,1,1,0,.,1,1,1,250,1,1,0,0,0
10,0,.,0,0,2,.,.,1,1,1,250,1,1,0,0,0
10,0.5,.,32.5594,0,2,.,.,1,1,1,250,1,1,0.5,0,0
10,1,.,27.3821,0,2,.,.,1,1,1,250,1,1,1,0,0
10,2,.,20.3661,0,2,.,.,1,1,1,250,1,1,2,0,0
10,4,.,31.8075,0,2,.,.,1,1,1,250,1,1,4,0,0
10,8,.,63.6444,0,2,.,.,1,1,1,250,1,1,8,0,0
10,24,.,2.5158,0,2,.,.,1,1,1,250,1,1,24,0,0
11,0,250000,.,1,1,0,.,1,1,1,250,1,1,0,0,0
11,0,.,0,0,2,.,.,1,1,1,250,1,1,0,0,0
11,0.5,.,22.7872,0,2,.,.,1,1,1,250,1,1,0.5,0,0
11,1,.,47.1567,0,2,.,.,1,1,1,250,1,1,1,0,0
11,2,.,4.3556,0,2,.,.,1,1,1,250,1,1,2,0,0
11,4,.,11.0326,0,2,.,.,1,1,1,250,1,1,4,0,0
11,8,.,9.1999,0,2,.,.,1,1,1,250,1,1,8,0,0
11,24,.,0.6,0,2,.,.,1,1,1,250,1,1,24,0,0
12,0,250000,.,1,1,0,.,1,1,1,250,1,1,0,0,0
12,0,.,0,0,2,.,.,1,1,1,250,1,1,0,0,0
12,0.5,.,29.3005,0,2,.,.,1,1,1,250,1,1,0.5,0,0
12,1,.,14.2083,0,2,.,.,1,1,1,250,1,1,1,0,0
12,2,.,11.7233,0,2,.,.,1,1,1,250,1,1,2,0,0
12,4,.,8.5162,0,2,.,.,1,1,1,250,1,1,4,0,0
12,8,.,8.2987,0,2,.,.,1,1,1,250,1,1,8,0,0
12,24,.,1.2615,0,2,.,.,1,1,1,250,1,1,24,0,0
13,0,5e+05,.,1,1,0,.,1,1,1,500,1,1,0,0,0
13,0,.,0,0,2,.,.,1,1,1,500,1,1,0,0,0
13,0.5,.,55.0548,0,2,.,.,1,1,1,500,1,1,0.5,0,0
13,1,.,19.6133,0,2,.,.,1,1,1,500,1,1,1,0,0
13,2,.,23.6389,0,2,.,.,1,1,1,500,1,1,2,0,0
13,4,.,13.1027,0,2,.,.,1,1,1,500,1,1,4,0,0
13,8,.,13.5677,0,2,.,.,1,1,1,500,1,1,8,0,0
13,24,.,17.5562,0,2,.,.,1,1,1,500,1,1,24,0,0
14,0,5e+05,.,1,1,0,.,1,1,1,500,1,1,0,0,0
14,0,.,0,0,2,.,.,1,1,1,500,1,1,0,0,0
14,0.5,.,49.2896,0,2,.,.,1,1,1,500,1,1,0.5,0,0
14,1,.,30.5082,0,2,.,.,1,1,1,500,1,1,1,0,0
14,2,.,26.9676,0,2,.,.,1,1,1,500,1,1,2,0,0
14,4,.,22.871,0,2,.,.,1,1,1,500,1,1,4,0,0
14,8,.,21.8827,0,2,.,.,1,1,1,500,1,1,8,0,0
14,24,.,0.6,0,2,.,.,1,1,1,500,1,1,24,0,0
15,0,5e+05,.,1,1,0,.,1,1,1,500,1,1,0,0,0
15,0,.,0,0,2,.,.,1,1,1,500,1,1,0,0,0
15,0.5,.,63.8124,0,2,.,.,1,1,1,500,1,1,0.5,0,0
15,1,.,7.1769,0,2,.,.,1,1,1,500,1,1,1,0,0
15,2,.,34.3782,0,2,.,.,1,1,1,500,1,1,2,0,0
15,4,.,18.738,0,2,.,.,1,1,1,500,1,1,4,0,0
15,8,.,35.3506,0,2,.,.,1,1,1,500,1,1,8,0,0
15,24,.,20.765,0,2,.,.,1,1,1,500,1,1,24,0,0
16,0,125000,.,1,1,0,.,1,2,1,125,1,1,0,0,0
16,0,.,0,0,2,.,.,1,2,1,125,1,1,0,0,0
16,0.5,.,8.162,0,2,.,.,1,2,1,125,1,1,0.5,0,0
16,1,.,16.2888,0,2,.,.,1,2,1,125,1,1,1,0,0
16,2,.,4.8864,0,2,.,.,1,2,1,125,1,1,2,0,0
16,4,.,8.0512,0,2,.,.,1,2,1,125,1,1,4,0,0
16,8,.,3.2126,0,2,.,.,1,2,1,125,1,1,8,0,0
16,24,.,0.6,0,2,.,.,1,2,1,125,1,1,24,0,0
17,0,125000,.,1,1,0,.,1,2,1,125,1,1,0,0,0
17,0,.,0,0,2,.,.,1,2,1,125,1,1,0,0,0
17,0.5,.,24.6034,0,2,.,.,1,2,1,125,1,1,0.5,0,0
17,1,.,7.2079,0,2,.,.,1,2,1,125,1,1,1,0,0
17,2,.,5.4501,0,2,.,.,1,2,1,125,1,1,2,0,0
17,4,.,2.7117,0,2,.,.,1,2,1,125,1,1,4,0,0
17,8,.,5.6918,0,2,.,.,1,2,1,125,1,1,8,0,0
17,24,.,0.6,0,2,.,.,1,2,1,125,1,1,24,0,0
18,0,125000,.,1,1,0,.,1,2,1,125,1,1,0,0,0
18,0,.,0,0,2,.,.,1,2,1,125,1,1,0,0,0
18,0.5,.,10.4137,0,2,.,.,1,2,1,125,1,1,0.5,0,0
18,1,.,3.2389,0,2,.,.,1,2,1,125,1,1,1,0,0
18,2,.,7.2078,0,2,.,.,1,2,1,125,1,1,2,0,0
18,4,.,2.6846,0,2,.,.,1,2,1,125,1,1,4,0,0
18,8,.,4.9862,0,2,.,.,1,2,1,125,1,1,8,0,0
18,24,.,0.6,0,2,.,.,1,2,1,125,1,1,24,0,0
19,0,250000,.,1,1,0,.,1,2,1,250,1,1,0,0,0
19,0,.,0,0,2,.,.,1,2,1,250,1,1,0,0,0
19,0.5,.,28.9909,0,2,.,.,1,2,1,250,1,1,0.5,0,0
19,1,.,7.3877,0,2,.,.,1,2,1,250,1,1,1,0,0
19,2,.,5.6627,0,2,.,.,1,2,1,250,1,1,2,0,0
19,4,.,9.2857,0,2,.,.,1,2,1,250,1,1,4,0,0
19,8,.,4.0468,0,2,.,.,1,2,1,250,1,1,8,0,0
19,24,.,0.6,0,2,.,.,1,2,1,250,1,1,24,0,0
20,0,250000,.,1,1,0,.,1,2,1,250,1,1,0,0,0
20,0,.,0,0,2,.,.,1,2,1,250,1,1,0,0,0
20,0.5,.,20.6073,0,2,.,.,1,2,1,250,1,1,0.5,0,0
20,1,.,12.8302,0,2,.,.,1,2,1,250,1,1,1,0,0
20,2,.,12.0173,0,2,.,.,1,2,1,250,1,1,2,0,0
20,4,.,6.5884,0,2,.,.,1,2,1,250,1,1,4,0,0
20,8,.,2.8708,0,2,.,.,1,2,1,250,1,1,8,0,0
20,24,.,0.6,0,2,.,.,1,2,1,250,1,1,24,0,0
21,0,250000,.,1,1,0,.,1,2,1,250,1,1,0,0,0
21,0,.,0,0,2,.,.,1,2,1,250,1,1,0,0,0
21,0.5,.,20.1941,0,2,.,.,1,2,1,250,1,1,0.5,0,0
21,1,.,13.1241,0,2,.,.,1,2,1,250,1,1,1,0,0
21,2,.,6.508,0,2,.,.,1,2,1,250,1,1,2,0,0
21,4,.,1.8154,0,2,.,.,1,2,1,250,1,1,4,0,0
21,8,.,6.6606,0,2,.,.,1,2,1,250,1,1,8,0,0
21,24,.,0.6,0,2,.,.,1,2,1,250,1,1,24,0,0
22,0,5e+05,.,1,1,0,.,1,2,1,500,1,1,0,0,0
22,0,.,0,0,2,.,.,1,2,1,500,1,1,0,0,0
22,0.5,.,20.8924,0,2,.,.,1,2,1,500,1,1,0.5,0,0
22,1,.,20.8955,0,2,.,.,1,2,1,500,1,1,1,0,0
22,2,.,16.8726,0,2,.,.,1,2,1,500,1,1,2,0,0
22,4,.,5.7382,0,2,.,.,1,2,1,500,1,1,4,0,0
22,8,.,14.3976,0,2,.,.,1,2,1,500,1,1,8,0,0
22,24,.,1.1127,0,2,.,.,1,2,1,500,1,1,24,0,0
23,0,5e+05,.,1,1,0,.,1,2,1,500,1,1,0,0,0
23,0,.,0,0,2,.,.,1,2,1,500,1,1,0,0,0
23,0.5,.,63.5203,0,2,.,.,1,2,1,500,1,1,0.5,0,0
23,1,.,27.9733,0,2,.,.,1,2,1,500,1,1,1,0,0
23,2,.,12.1014,0,2,.,.,1,2,1,500,1,1,2,0,0
23,4,.,7.7786,0,2,.,.,1,2,1,500,1,1,4,0,0
23,8,.,11.1222,0,2,.,.,1,2,1,500,1,1,8,0,0
23,24,.,0.6,0,2,.,.,1,2,1,500,1,1,24,0,0
24,0,5e+05,.,1,1,0,.,1,2,1,500,1,1,0,0,0
24,0,.,0,0,2,.,.,1,2,1,500,1,1,0,0,0
24,0.5,.,62.0783,0,2,.,.,1,2,1,500,1,1,0.5,0,0
24,1,.,17.9329,0,2,.,.,1,2,1,500,1,1,1,0,0
24,2,.,20.0813,0,2,.,.,1,2,1,500,1,1,2,0,0
24,4,.,13.6118,0,2,.,.,1,2,1,500,1,1,4,0,0
24,8,.,73.308,0,2,.,.,1,2,1,500,1,1,8,0,0
24,24,.,1.2588,0,2,.,.,1,2,1,500,1,1,24,0,0
25,0,125000,.,1,1,27,24,1,1,2,125,1,1,0,0,0
25,648.5,.,74.0662,0,2,.,.,1,1,2,125,1,1,0.5,0,0
25,649,.,30.9439,0,2,.,.,1,1,2,125,1,1,1,0,0
25,650,.,6.1249,0,2,.,.,1,1,2,125,1,1,2,0,0
25,652,.,30.0886,0,2,.,.,1,1,2,125,1,1,4,0,0
25,656,.,84.0923,0,2,.,.,1,1,2,125,1,1,8,0,0
25,672,.,8.0087,0,2,.,.,1,1,2,125,1,1,24,0,0
26,0,125000,.,1,1,27,24,1,1,2,125,1,1,0,0,0
26,648.5,.,50.2955,0,2,.,.,1,1,2,125,1,1,0.5,0,0
26,649,.,146.3318,0,2,.,.,1,1,2,125,1,1,1,0,0
26,650,.,8.6658,0,2,.,.,1,1,2,125,1,1,2,0,0
26,652,.,31.8895,0,2,.,.,1,1,2,125,1,1,4,0,0
26,656,.,21.7236,0,2,.,.,1,1,2,125,1,1,8,0,0
26,672,.,2.5218,0,2,.,.,1,1,2,125,1,1,24,0,0
27,0,125000,.,1,1,27,24,1,1,2,125,1,1,0,0,0
27,648.5,.,212.5161,0,2,.,.,1,1,2,125,1,1,0.5,0,0
27,649,.,30.8345,0,2,.,.,1,1,2,125,1,1,1,0,0
27,650,.,146.4076,0,2,.,.,1,1,2,125,1,1,2,0,0
27,652,.,9.8232,0,2,.,.,1,1,2,125,1,1,4,0,0
27,656,.,32.82,0,2,.,.,1,1,2,125,1,1,8,0,0
27,672,.,6.0009,0,2,.,.,1,1,2,125,1,1,24,0,0
28,0,250000,.,1,1,27,24,1,1,2,250,1,1,0,0,0
28,648.5,.,64.2444,0,2,.,.,1,1,2,250,1,1,0.5,0,0
28,649,.,37.7375,0,2,.,.,1,1,2,250,1,1,1,0,0
28,650,.,9.7216,0,2,.,.,1,1,2,250,1,1,2,0,0
28,652,.,20.9653,0,2,.,.,1,1,2,250,1,1,4,0,0
28,656,.,103.4496,0,2,.,.,1,1,2,250,1,1,8,0,0
28,672,.,2.1538,0,2,.,.,1,1,2,250,1,1,24,0,0
29,0,250000,.,1,1,27,24,1,1,2,250,1,1,0,0,0
29,648.5,.,146.1167,0,2,.,.,1,1,2,250,1,1,0.5,0,0
29,649,.,24.2911,0,2,.,.,1,1,2,250,1,1,1,0,0
29,650,.,24.4896,0,2,.,.,1,1,2,250,1,1,2,0,0
29,652,.,82.6204,0,2,.,.,1,1,2,250,1,1,4,0,0
29,656,.,53.8019,0,2,.,.,1,1,2,250,1,1,8,0,0
29,672,.,17.6036,0,2,.,.,1,1,2,250,1,1,24,0,0
30,0,250000,.,1,1,27,24,1,1,2,250,1,1,0,0,0
30,648.5,.,24.4783,0,2,.,.,1,1,2,250,1,1,0.5,0,0
30,649,.,43.707,0,2,.,.,1,1,2,250,1,1,1,0,0
30,650,.,21.7503,0,2,.,.,1,1,2,250,1,1,2,0,0
30,652,.,77.5473,0,2,.,.,1,1,2,250,1,1,4,0,0
30,656,.,17.1044,0,2,.,.,1,1,2,250,1,1,8,0,0
30,672,.,1.4915,0,2,.,.,1,1,2,250,1,1,24,0,0
31,0,5e+05,.,1,1,27,24,1,1,2,500,1,1,0,0,0
31,648.5,.,147.6265,0,2,.,.,1,1,2,500,1,1,0.5,0,0
31,649,.,60.1959,0,2,.,.,1,1,2,500,1,1,1,0,0
31,650,.,45.4537,0,2,.,.,1,1,2,500,1,1,2,0,0
31,652,.,37.4145,0,2,.,.,1,1,2,500,1,1,4,0,0
31,656,.,201.7358,0,2,.,.,1,1,2,500,1,1,8,0,0
31,672,.,4.0698,0,2,.,.,1,1,2,500,1,1,24,0,0
32,0,5e+05,.,1,1,27,24,1,1,2,500,1,1,0,0,0
32,648.5,.,24.4199,0,2,.,.,1,1,2,500,1,1,0.5,0,0
32,649,.,45.0681,0,2,.,.,1,1,2,500,1,1,1,0,0
32,650,.,150.0239,0,2,.,.,1,1,2,500,1,1,2,0,0
32,652,.,87.1036,0,2,.,.,1,1,2,500,1,1,4,0,0
32,656,.,60.7055,0,2,.,.,1,1,2,500,1,1,8,0,0
32,672,.,28.8396,0,2,.,.,1,1,2,500,1,1,24,0,0
33,0,5e+05,.,1,1,27,24,1,1,2,500,1,1,0,0,0
33,648.5,.,98.5005,0,2,.,.,1,1,2,500,1,1,0.5,0,0
33,649,.,53.9542,0,2,.,.,1,1,2,500,1,1,1,0,0
33,650,.,64.5304,0,2,.,.,1,1,2,500,1,1,2,0,0
33,652,.,133.1721,0,2,.,.,1,1,2,500,1,1,4,0,0
33,656,.,39.3819,0,2,.,.,1,1,2,500,1,1,8,0,0
33,672,.,30.0979,0,2,.,.,1,1,2,500,1,1,24,0,0
34,0,125000,.,1,1,27,24,1,2,2,125,1,1,0,0,0
34,648.5,.,35.0097,0,2,.,.,1,2,2,125,1,1,0.5,0,0
34,649,.,5.0247,0,2,.,.,1,2,2,125,1,1,1,0,0
34,650,.,.,1,2,.,.,1,2,2,125,1,1,2,1,0
34,652,.,6.2686,0,2,.,.,1,2,2,125,1,1,4,0,0
34,656,.,3.5506,0,2,.,.,1,2,2,125,1,1,8,0,0
34,672,.,0.6,0,2,.,.,1,2,2,125,1,1,24,0,0
35,0,125000,.,1,1,27,24,1,2,2,125,1,1,0,0,0
35,648.5,.,21.5415,0,2,.,.,1,2,2,125,1,1,0.5,0,0
35,649,.,8.6122,0,2,.,.,1,2,2,125,1,1,1,0,0
35,650,.,6.8898,0,2,.,.,1,2,2,125,1,1,2,0,0
35,652,.,2.5338,0,2,.,.,1,2,2,125,1,1,4,0,0
35,656,.,5.9784,0,2,.,.,1,2,2,125,1,1,8,0,0
35,672,.,0.6,0,2,.,.,1,2,2,125,1,1,24,0,0
36,0,125000,.,1,1,27,24,1,2,2,125,1,1,0,0,0
36,648.5,.,34.7763,0,2,.,.,1,2,2,125,1,1,0.5,0,0
36,649,.,13.6314,0,2,.,.,1,2,2,125,1,1,1,0,0
36,650,.,4.0713,0,2,.,.,1,2,2,125,1,1,2,0,0
36,652,.,4.7672,0,2,.,.,1,2,2,125,1,1,4,0,0
36,656,.,5.292,0,2,.,.,1,2,2,125,1,1,8,0,0
36,672,.,0.6,0,2,.,.,1,2,2,125,1,1,24,0,0
37,0,250000,.,1,1,27,24,1,2,2,250,1,1,0,0,0
37,648.5,.,28.486,0,2,.,.,1,2,2,250,1,1,0.5,0,0
37,649,.,11.1312,0,2,.,.,1,2,2,250,1,1,1,0,0
37,650,.,15.2558,0,2,.,.,1,2,2,250,1,1,2,0,0
37,652,.,10.7267,0,2,.,.,1,2,2,250,1,1,4,0,0
37,656,.,4.5779,0,2,.,.,1,2,2,250,1,1,8,0,0
37,672,.,1.0057,0,2,.,.,1,2,2,250,1,1,24,0,0
38,0,250000,.,1,1,27,24,1,2,2,250,1,1,0,0,0
38,648.5,.,30.0995,0,2,.,.,1,2,2,250,1,1,0.5,0,0
38,649,.,26.8315,0,2,.,.,1,2,2,250,1,1,1,0,0
38,650,.,10.9623,0,2,.,.,1,2,2,250,1,1,2,0,0
38,652,.,15.3737,0,2,.,.,1,2,2,250,1,1,4,0,0
38,656,.,11.9238,0,2,.,.,1,2,2,250,1,1,8,0,0
38,672,.,2.0356,0,2,.,.,1,2,2,250,1,1,24,0,0
39,0,250000,.,1,1,27,24,1,2,2,250,1,1,0,0,0
39,648.5,.,40.8233,0,2,.,.,1,2,2,250,1,1,0.5,0,0
39,649,.,14.4132,0,2,.,.,1,2,2,250,1,1,1,0,0
39,650,.,12.5227,0,2,.,.,1,2,2,250,1,1,2,0,0
39,652,.,15.1304,0,2,.,.,1,2,2,250,1,1,4,0,0
39,656,.,5.8407,0,2,.,.,1,2,2,250,1,1,8,0,0
39,672,.,1.7656,0,2,.,.,1,2,2,250,1,1,24,0,0
40,0,5e+05,.,1,1,27,24,1,2,2,500,1,1,0,0,0
40,648.5,.,45.3907,0,2,.,.,1,2,2,500,1,1,0.5,0,0
40,649,.,34.4795,0,2,.,.,1,2,2,500,1,1,1,0,0
40,650,.,13.8799,0,2,.,.,1,2,2,500,1,1,2,0,0
40,652,.,20.6453,0,2,.,.,1,2,2,500,1,1,4,0,0
40,656,.,46.1331,0,2,.,.,1,2,2,500,1,1,8,0,0
40,672,.,0.9707,0,2,.,.,1,2,2,500,1,1,24,0,0
41,0,5e+05,.,1,1,27,24,1,2,2,500,1,1,0,0,0
41,648.5,.,64.2305,0,2,.,.,1,2,2,500,1,1,0.5,0,0
41,649,.,28.4847,0,2,.,.,1,2,2,500,1,1,1,0,0
41,650,.,9.4638,0,2,.,.,1,2,2,500,1,1,2,0,0
41,652,.,30.9193,0,2,.,.,1,2,2,500,1,1,4,0,0
41,656,.,25.9561,0,2,.,.,1,2,2,500,1,1,8,0,0
41,672,.,0.6,0,2,.,.,1,2,2,500,1,1,24,0,0
42,0,5e+05,.,1,1,27,24,1,2,2,500,1,1,0,0,0
42,648.5,.,40.8721,0,2,.,.,1,2,2,500,1,1,0.5,0,0
42,649,.,14.5672,0,2,.,.,1,2,2,500,1,1,1,0,0
42,650,.,31.0512,0,2,.,.,1,2,2,500,1,1,2,0,0
42,652,.,10.5963,0,2,.,.,1,2,2,500,1,1,4,0,0
42,656,.,19.2873,0,2,.,.,1,2,2,500,1,1,8,0,0
42,672,.,0.6,0,2,.,.,1,2,2,500,1,1,24,0,0
43,0,3e+05,.,1,1,0,.,1,1,1,300,1,1,0,0,0
43,0,.,0,0,2,.,.,1,1,1,300,1,1,0,0,0
43,0.5,.,139.07,0,2,.,.,1,1,1,300,1,1,0.5,0,0
43,1,.,59.99,0,2,.,.,1,1,1,300,1,1,1,0,0
43,2,.,39.92,0,2,.,.,1,1,1,300,1,1,2,0,0
43,4,.,22.69,0,2,.,.,1,1,1,300,1,1,4,0,0
43,8,.,32.95,0,2,.,.,1,1,1,300,1,1,8,0,0
44,0,3e+05,.,1,1,0,.,1,1,1,300,1,1,0,0,0
44,0,.,0,0,2,.,.,1,1,1,300,1,1,0,0,0
44,0.5,.,73.19,0,2,.,.,1,1,1,300,1,1,0.5,0,0
44,1,.,34.49,0,2,.,.,1,1,1,300,1,1,1,0,0
44,2,.,30.34,0,2,.,.,1,1,1,300,1,1,2,0,0
44,4,.,11.7,0,2,.,.,1,1,1,300,1,1,4,0,0
44,8,.,27.96,0,2,.,.,1,1,1,300,1,1,8,0,0
45,0,3e+05,.,1,1,0,.,1,1,1,300,1,1,0,0,0
45,0,.,0,0,2,.,.,1,1,1,300,1,1,0,0,0
45,0.5,.,48.07,0,2,.,.,1,1,1,300,1,1,0.5,0,0
45,1,.,41.74,0,2,.,.,1,1,1,300,1,1,1,0,0
45,2,.,28.02,0,2,.,.,1,1,1,300,1,1,2,0,0
45,4,.,16.53,0,2,.,.,1,1,1,300,1,1,4,0,0
45,8,.,13.99,0,2,.,.,1,1,1,300,1,1,8,0,0
46,0,8e+05,.,1,1,0,.,1,1,1,800,1,1,0,0,0
46,0,.,0,0,2,.,.,1,1,1,800,1,1,0,0,0
46,0.5,.,78.27,0,2,.,.,1,1,1,800,1,1,0.5,0,0
46,1,.,79.7,0,2,.,.,1,1,1,800,1,1,1,0,0
